last_state
159201.28785475783
184.01519775390625
298.35760498046875
185.72000122070312
243.91000366210938
282.9889221191406
251.83999633789062
50.5099983215332
150.68576049804688
91.6500015258789
379.1034851074219
338.260009765625
203.41195678710938
158.65357971191406
46.91249084472656
159.75701904296875
170.27999877929688
59.959999084472656
292.72454833984375
106.02887725830078
114.7699966430664
369.9159240722656
103.66960906982422
146.91217041015625
191.3000030517578
542.030029296875
257.4998474121094
38.51058578491211
25.28321075439453
53.099998474121094
96.0
37.0
271.0
45.0
17.0
472.0
14.0
330.0
0.0
252.0
225.0
139.0
138.0
357.0
260.0
75.0
94.0
0.0
0.0
19.0
98.0
610.0
200.0
159.0
281.0
162.0
472.0
82.0
292.0
0.06893711717029305
6.5153144583986204
6.30618455065661
8.633430704265265
10.154384674805044
7.0677942803682186
0.21363587847493193
1.2648847053107204
0.0877108964401998
12.68737001107769
8.384480716973826
3.9146449467609727
1.9222175318691654
1.904283884678307
1.4815409417624323
4.72121492728985
0.45865511512234747
4.688073721211936
2.970261712241083
2.3380453811038393
1.867592859820661
-1.0434721621930123
-0.5430863896712879
4.0051280207597415
-1.6959932474771904
2.255789140166428
0.4224240213149173
1.246893608932016
0.1520819481791449
46.23755409537412
66.83373401714394
66.83836182423508
58.11009617885142
58.8859367459071
58.48457233375467
51.21406008101505
53.00668842439435
53.87036508054758
65.49582476495797
60.050968035127475
59.6960847126536
59.58829982689696
59.55196532146231
59.48231649259276
72.9840027841773
60.19281028175924
62.52719249055036
61.70066980778437
67.7765416154592
55.177636473431875
44.222093069383284
49.53355487859259
68.40616645875915
55.67685847216842
58.26270515216473
64.30996248727445
58.38614783210792
52.82028949242097
-214.6101642506767
224.7948452519437
93.2254983290988
10.510724750849423
58.146146909942445
12.935255734214602
99.320748810483
94.13946591578784
-67.54971994399452
75.1437094427221
32.99914465158959
68.30277158054092
9.423996557862809
58.202494682643575
182.31118302021292
114.89052540232385
217.34252016915192
111.84586603318225
87.97420016002397
259.2523003397521
-65.06204218270906
-98.78301092007125
6.785254951585471
167.86676258421744
43.02191541760452
35.335021636924736
231.2318687463649
71.65089142398905
173.54416607676447
30.533356374159755
58.92715811975363
43.86422412032145
4.858672067944211
25.10237880869928
8.646071547909461
2.436574637421609
17.13825266124484
11.864502309017293
45.87346834007535
13.181110222078878
13.727377990094098
8.262910218820489
20.308595487986388
25.218506662894296
77.23619547270908
26.059297096974028
35.19167687150361
26.546844987951797
62.042533189804104
2.443368370456897
28.968427301023723
14.170787588153926
59.20552617319118
17.28548148939978
15.090964102618784
46.60758245175231
37.51276004911719
23.76672771370494
